Theme: Industry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subject: Tourism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Topic: International Visitor Arrivals (IVA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Table Title: International Visitor Arrivals By Inbound Tourism Markets, Monthly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data last updated: 24/02/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: SINGAPORE TOURISM BOARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data Series,Total International Visitor Arrivals By Inbound Tourism Markets (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Southeast Asia (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Southeast Asia -> Brunei Darussalam (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Southeast Asia -> Indonesia (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Southeast Asia -> Malaysia (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Southeast Asia -> Myanmar (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Southeast Asia -> Philippines (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Southeast Asia -> Thailand (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Southeast Asia -> Vietnam (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Southeast Asia -> Other Markets In Southeast Asia (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Greater China (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Greater China -> China (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Greater China -> Hong Kong SAR (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Greater China -> Taiwan (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Greater China -> Other Markets In Greater China (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> North Asia (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> North Asia -> Japan (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> North Asia -> South Korea (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> North Asia -> Other Markets In North Asia (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> South Asia (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> South Asia -> Bangladesh (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> South Asia -> India (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> South Asia -> Pakistan (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> South Asia -> Sri Lanka (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> South Asia -> Other Markets In South Asia (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> West Asia (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> West Asia -> Iran (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> West Asia -> Israel (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> West Asia -> Kuwait (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> West Asia -> Saudi Arabia (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> West Asia -> United Arab Emirates (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> West Asia -> Other Markets In West Asia (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Americas (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Americas -> Canada (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Americas -> USA (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Americas -> Other Markets In Americas (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> Belgium & Luxembourg (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> Denmark (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> Finland (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> France (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> Germany (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> Italy (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> Netherlands (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> Norway (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> Rep Of Ireland (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> Russian Federation (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> Spain (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> Sweden (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> Switzerland (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> United Kingdom (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> Other Markets In Europe (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Oceania (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Oceania -> Australia (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Oceania -> New Zealand (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Oceania -> Other Markets In Oceania (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Africa (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Africa -> Egypt (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Africa -> Mauritius (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Africa -> South Africa (Rep Of) (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Africa -> Other Markets In Africa (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Others (Number),Others
  1990 Nov,448573,133007,na,na,na,na,na,na,93,na,na,2904,14459,16081,na,na,78973,10098,na,27706,2080,17798,2374,4356,1098,5223,2529,na,33,623,636,na,29895,5809,22787,na,86056,1825,1572,2324,5620,14644,3690,5774,1624,na,na,1155,5007,5360,26215,na,38216,31723,4831,1662,5597,na,na,na,na,94,#VALUE!
  1990 Oct,435281,119687,na,na,na,na,na,na,70,na,na,2231,15130,15571,na,na,76060,8651,na,28146,2191,17748,2939,3976,1292,5241,2319,na,18,573,699,na,30843,4918,24218,na,82460,1605,1780,1031,5584,13064,3878,7288,1539,na,na,1907,3645,5560,24921,na,45793,39152,5289,1352,5034,na,na,na,na,191,#VALUE!
  1990 Sep,427523,112293,na,na,na,na,na,na,63,na,na,2451,13749,14673,na,na,81936,7021,na,28450,2248,17940,2630,4089,1543,6277,3007,na,20,859,793,na,26710,3980,21287,na,74620,1652,1413,1333,6019,11196,5065,7396,1480,na,na,1689,2944,4438,20688,na,52921,43988,7363,1570,4861,na,na,na,na,1234,#VALUE!
  1990 Aug,492544,120467,na,na,na,na,na,na,88,na,na,2897,27105,22953,na,na,99884,11246,na,28017,2497,17567,2817,3798,1338,8622,2716,na,121,1922,2132,na,26166,4202,20712,na,89917,1909,1517,795,9375,10762,11085,7274,1239,na,na,3338,2072,4278,26254,na,47165,37408,8083,1674,5360,na,na,na,na,2118,#VALUE!
  1990 Jul,474861,124169,na,na,na,na,na,na,90,na,na,2589,21375,22660,na,na,84795,8465,na,27502,2138,17631,3251,3165,1317,10356,2667,na,538,2628,2318,na,30028,5127,23451,na,80910,2174,1682,798,7257,11417,4615,9201,1800,na,na,1513,3287,4958,22890,na,55232,46689,6648,1895,3962,na,na,na,na,2476,#VALUE!
  1990 Jun,409635,124563,na,na,na,na,na,na,90,na,na,2313,13908,14550,na,na,80669,6242,na,29426,2206,20279,2826,3158,957,7966,2397,na,436,1726,1081,na,25859,3622,21065,na,53277,879,1270,857,4332,7923,2754,4664,1090,na,na,785,2032,3283,16997,na,46647,38633,6527,1487,3611,na,na,na,na,408,#VALUE!
  1990 May,409797,124480,na,na,na,na,na,na,94,na,na,2208,12970,16990,na,na,65761,7006,na,32612,2135,23681,2572,3320,904,7386,2639,na,206,1230,790,na,26736,4609,20982,na,66994,1229,1303,822,5973,8998,3242,5841,1134,na,na,2107,2371,3991,21998,na,41933,33341,6843,1749,4332,na,na,na,na,234,#VALUE!
  1990 Apr,430272,130831,na,na,na,na,na,na,82,na,na,1843,15829,19240,na,na,67686,6465,na,25888,1834,17060,2193,4035,766,7095,2045,na,133,1186,854,na,26634,4409,21037,na,78396,1251,1604,1093,5429,13186,3011,5206,1373,na,na,1094,3690,5326,27495,na,45747,38808,5562,1377,4188,na,na,na,na,242,#VALUE!
  1990 Mar,445528,106521,na,na,na,na,na,na,90,na,na,2094,12261,20581,na,na,93829,8017,na,26993,2220,16831,3080,4132,730,8604,2846,na,302,1487,989,na,30833,6748,22981,na,91132,1922,2030,2113,7413,14568,4718,5699,1685,na,na,1332,5224,5764,28935,na,40173,33151,5396,1626,4089,na,na,na,na,220,#VALUE!
  1990 Feb,424670,103963,na,na,na,na,na,na,55,na,na,1535,14144,24117,na,na,86924,10282,na,23867,1825,14458,3032,3916,636,7019,1445,na,322,1279,781,na,28824,6070,21831,na,83498,1348,1894,2054,5784,12146,5020,5245,1515,na,na,912,4743,5511,28514,na,36397,30222,4052,2123,3644,na,na,na,na,285,#VALUE!
  1990 Jan,432993,105567,na,na,na,na,na,na,77,na,na,1995,14979,16600,na,na,78618,14636,na,25729,2138,15533,2843,4308,907,8267,1534,na,448,2482,1064,na,26239,5846,19503,na,80348,1008,1739,2200,5101,11858,5516,4921,1235,na,na,907,5215,6279,25550,na,54535,45110,6578,2847,4921,na,na,na,na,359,#VALUE!
  1989 Dec,450000,134482,na,na,na,na,na,na,64,na,na,2472,13531,25087,na,na,73975,8732,na,28539,2420,16306,2935,6027,851,6777,1162,na,311,1612,920,na,24963,5131,19051,na,77549,1093,1682,2249,4355,11323,3816,4889,1186,na,na,909,5162,6019,26257,na,46904,37874,6393,2637,5895,na,na,na,na,326,#VALUE!
  1989 Nov,425918,119548,na,na,na,na,na,na,60,na,na,2338,11330,19109,na,na,71256,8078,na,25778,1952,15471,2843,4861,651,6143,1084,na,318,1128,805,na,29635,6147,22546,na,83051,1631,1838,1848,5321,13435,3899,6169,1341,na,na,1695,4873,5254,26653,na,44042,35795,6302,1945,4831,na,na,na,na,221,#VALUE!
  1989 Oct,423336,111803,na,na,na,na,na,na,31,na,na,1703,11070,19470,na,na,68555,7799,na,27020,1780,16299,3254,5041,646,6563,844,na,277,1330,856,na,31933,4798,25564,na,79632,1513,1687,1479,6228,12599,3801,6391,1306,na,na,2034,4006,5585,25053,na,52280,43262,7213,1805,4695,na,na,na,na,262,#VALUE!
  1989 Sep,406340,101407,na,na,na,na,na,na,82,na,na,2101,11157,19650,na,na,83078,5346,na,24354,2117,14611,2537,4394,695,6896,1095,na,253,1946,1098,na,24553,3470,19696,na,65566,1396,1621,1137,5155,10571,3610,6934,1012,na,na,1331,2382,3954,19584,na,56846,46065,8856,1925,4487,na,na,na,na,310,#VALUE!
  1989 Aug,443375,100702,na,na,na,na,na,na,74,na,na,2413,19544,24130,na,na,91837,8408,na,24624,2410,14473,3197,3824,720,8907,1017,na,368,2432,2292,na,23548,3976,18578,na,84379,1635,1394,699,8904,10945,10239,7429,983,na,na,2958,2057,4249,24659,na,48121,37501,8840,1780,5575,na,na,na,na,269,#VALUE!
  1989 Jul,435972,109021,na,na,na,na,na,na,46,na,na,1714,15570,24678,na,na,76429,7188,na,24949,2194,15326,3410,3172,847,9874,782,na,330,3476,2417,na,28113,4870,21928,na,75936,2057,1746,793,6795,11248,4816,8583,1338,na,na,1251,2954,5475,21145,na,57697,45147,10677,1873,4028,na,na,na,na,216,#VALUE!
  1989 Jun,367275,107245,na,na,na,na,na,na,50,na,na,1785,10779,13076,na,na,66188,5209,na,28044,2232,18341,3027,3639,805,5565,505,na,380,1386,1023,na,23766,3658,18892,na,52604,996,1310,979,3944,7705,2666,4795,956,na,na,744,2461,3379,16721,na,48661,39638,7313,1710,3688,na,na,na,na,152,#VALUE!
  1989 May,362982,108515,na,na,na,na,na,na,49,na,na,1914,8871,14552,na,na,57073,5480,na,29320,1834,20731,2097,3876,782,5791,772,na,253,1377,855,na,22994,3691,18140,na,61500,1128,1119,962,5231,9472,3063,5154,868,na,na,919,2616,4733,18949,na,41871,32007,8152,1712,4484,na,na,na,na,181,#VALUE!
  1989 Apr,375679,108096,na,na,na,na,na,na,24,na,na,1597,9384,15968,na,na,55784,6187,na,26543,1716,16738,2620,4591,878,4708,822,na,144,917,835,na,27234,4339,21767,na,74877,1413,1338,1073,6340,11729,3702,5031,1141,na,na,1017,3959,5618,24614,na,40822,33289,5982,1551,3918,na,na,na,na,184,#VALUE!
  1989 Mar,404795,94195,na,na,na,na,na,na,51,na,na,2348,12338,15141,na,na,75070,7107,na,25449,1882,15772,2999,3925,871,7011,1460,na,251,1471,1103,na,29006,5355,22762,na,90143,1433,1679,1396,5564,16530,5486,5379,1491,na,na,1126,5312,6379,29448,na,41550,34794,5537,1219,4742,na,na,na,na,197,#VALUE!
  1989 Feb,353789,84579,na,na,na,na,na,na,72,na,na,1754,15611,20578,na,na,59095,6705,na,22210,1547,14214,2286,3262,901,5849,933,na,225,1438,787,na,24693,5120,18942,na,76944,1394,1673,1728,5062,12462,4867,5183,1267,na,na,844,4594,5667,24292,na,31740,25700,4486,1554,3498,na,na,na,na,96,#VALUE!
  1989 Jan,380096,91380,na,na,na,na,na,na,29,na,na,2325,8295,12365,na,na,62896,10991,na,25694,1901,15770,2669,4213,1141,7424,961,na,427,2344,988,na,25629,4689,20113,na,78824,1137,1717,1736,5886,12564,5065,4927,1387,na,na,821,5678,6217,23887,na,48352,39146,6913,2293,5111,na,na,na,na,203,#VALUE!
  1988 Dec,393771,131644,na,na,na,na,na,na,na,na,na,2810,10270,15625,na,na,56355,6546,na,27314,2026,16418,2429,5323,1118,6086,781,na,262,1585,952,na,22924,4135,18236,na,68291,1122,1388,1381,4148,10343,3564,4370,1013,na,na,na,4392,5629,22551,na,40181,31879,6238,2064,5322,na,na,na,na,221,#VALUE!
  1988 Nov,361734,94932,na,na,na,na,na,na,na,na,na,1931,9056,11988,na,na,60161,6394,na,24523,1634,15527,2617,3761,984,5318,617,na,232,1144,695,na,28940,4652,23182,na,79350,1723,1571,1798,6051,12506,4128,5559,1233,na,na,na,4513,5701,23856,na,34114,26793,5892,1429,4591,na,na,na,na,215,#VALUE!
  1988 Oct,365581,100028,na,na,na,na,na,na,na,na,na,1608,9629,11206,na,na,53939,4610,na,25782,1663,16732,2739,3754,894,6051,724,na,231,1297,761,na,30354,4178,24738,na,75457,1563,1651,1271,5690,11613,3996,6332,1211,na,na,na,3473,5659,24328,na,42414,34012,6867,1535,4182,na,na,na,na,179,#VALUE!
  1988 Sep,341254,89226,na,na,na,na,na,na,na,na,na,2184,9368,12173,na,na,65745,3471,na,22308,1200,14323,2653,3151,981,6393,618,na,225,1989,1066,na,21168,2648,17005,na,58869,1308,1346,925,4325,8270,3525,6185,1188,na,na,na,2201,3611,18578,na,45868,35946,8289,1633,3997,na,na,na,na,208,#VALUE!
  1988 Aug,388077,93775,na,na,na,na,na,na,na,na,na,2094,15542,17816,na,na,72860,5630,na,24357,1734,14891,3201,3612,919,8642,489,na,337,2727,2088,na,22263,3232,17855,na,78094,1719,1272,682,8538,9295,9560,7027,951,na,na,na,1976,3887,22439,na,41701,30464,9847,1390,4702,na,na,na,na,214,#VALUE!
  1988 Jul,377985,102502,na,na,na,na,na,na,na,na,na,1894,13003,15353,na,na,63908,4817,na,25200,1543,15604,3900,2957,1196,9150,446,na,393,3269,2247,na,24870,3846,19452,na,67954,1818,1477,781,6370,9524,3966,7815,1304,na,na,na,2619,5041,19572,na,45309,35725,8085,1499,3542,na,na,na,na,234,#VALUE!
  1988 Jun,319362,97240,na,na,na,na,na,na,na,na,na,1526,9633,8520,na,na,53905,3661,na,27767,1895,19411,3040,2409,1012,4955,440,na,318,1312,1026,na,20364,2540,16682,na,47867,850,1193,832,3819,6441,2837,4116,940,na,na,na,2206,3302,15078,na,40372,31907,7097,1368,3199,na,na,na,na,168,#VALUE!
  1988 May,318454,103188,na,na,na,na,na,na,na,na,na,1397,7772,9686,na,na,47396,3911,na,29589,1730,22143,2030,2734,952,4578,340,na,215,1097,862,na,19856,2620,16135,na,52553,1062,1364,710,4446,6714,2789,4444,879,na,na,na,2712,3777,16660,na,34946,26511,7349,1086,3272,na,na,na,na,205,#VALUE!
  1988 Apr,331647,100332,na,na,na,na,na,na,na,na,na,1379,9662,10989,na,na,49471,3929,na,25680,1639,17344,2645,3242,810,4887,445,na,233,1220,901,na,22301,3110,18239,na,65775,1184,1567,1050,4665,9154,3387,4735,1665,na,na,na,3782,4992,21571,na,33252,27100,5126,1026,3653,na,na,na,na,181,#VALUE!
  1988 Mar,347373,88152,na,na,na,na,na,na,na,na,na,1326,9259,12631,na,na,61831,4070,na,25631,1761,17094,3208,2631,937,5287,803,na,281,1466,788,na,24491,4076,19640,na,78332,1394,1998,1201,5065,11997,4824,4545,1601,na,na,na,4385,4846,27566,na,32986,26811,5185,990,3021,na,na,na,na,184,#VALUE!
  1988 Feb,312406,81010,na,na,na,na,na,na,na,na,na,1395,13414,15421,na,na,49459,2961,na,23893,1406,16746,2582,2235,924,5781,673,na,245,2136,640,na,21165,3835,16812,na,69018,1083,1704,1263,5014,11137,5811,4304,1202,na,na,na,4109,4675,21250,na,25608,20456,3631,1521,3000,na,na,na,na,128,#VALUE!
  1988 Jan,328447,86435,na,na,na,na,na,na,na,na,na,1835,7455,10703,na,na,47375,4888,na,25563,1616,17498,2805,2400,1244,6264,720,na,463,1660,992,na,23107,3773,18790,na,69128,906,1680,1249,4964,11531,5084,4503,1390,na,na,na,4650,5151,20200,na,41295,33889,5477,1929,4105,na,na,na,na,167,#VALUE!
  1987 Dec,342250,124978,na,na,na,na,na,na,na,na,na,1544,9622,12914,na,na,41857,2927,na,26791,1537,18113,3274,2958,909,5006,631,na,282,1463,749,na,20374,2960,16859,na,59167,878,1599,1473,3630,8526,3473,3579,1709,na,na,na,4031,4381,18816,na,32598,26511,4350,1737,4188,na,na,na,na,151,#VALUE!
  1987 Nov,307067,91073,na,na,na,na,na,na,na,na,na,1342,8186,11884,na,na,44538,3903,na,23502,1205,16497,2945,2249,606,4579,673,na,268,1073,626,na,24252,3718,19697,na,60216,1086,1424,994,4523,10515,2791,3687,936,na,na,na,3632,4266,18106,na,30111,23656,5202,1253,3142,na,na,na,na,147,#VALUE!
  1987 Oct,315112,90097,na,na,na,na,na,na,na,na,na,1121,8691,10825,na,na,41400,3802,na,25770,1420,18602,2822,2270,656,4708,508,na,236,1054,688,na,28558,3900,23152,na,56957,1520,1447,786,4171,8695,2675,4802,1142,na,na,na,2937,3687,17881,na,39516,31569,6799,1148,3349,na,na,na,na,149,#VALUE!
  1987 Sep,302983,81841,na,na,na,na,na,na,na,na,na,1435,8942,8894,na,na,51551,2690,na,28104,1272,20916,2687,2482,747,5174,519,na,234,1610,892,na,20141,2405,16546,na,46360,1412,1143,626,3439,6797,2801,4380,795,na,na,na,1984,2462,13968,na,44112,34304,8544,1264,3327,na,na,na,na,180,#VALUE!
  1987 Aug,353788,91415,na,na,na,na,na,na,na,na,na,1766,16756,18027,na,na,65836,3189,na,25460,1167,18855,2326,2408,704,7618,479,na,394,2534,1771,na,20486,2608,16693,na,59205,1182,997,506,6181,7258,7196,5463,704,na,na,na,1530,2496,17288,na,39798,28615,9965,1218,3560,na,na,na,na,288,#VALUE!
  1987 Jul,342882,95693,na,na,na,na,na,na,na,na,na,1833,13252,17561,na,na,51985,3466,na,28687,1144,20616,3568,2543,816,7688,335,na,338,2912,1727,na,23720,2845,18781,na,50525,1341,1166,515,4412,7335,2764,6016,1067,na,na,na,1895,3367,14482,na,45520,35010,9115,1395,2419,na,na,na,na,194,#VALUE!
  1987 Jun,283828,93788,na,na,na,na,na,na,na,na,na,1415,8928,8201,na,na,40167,2643,na,29972,1039,22899,3132,2055,847,4561,398,na,341,1294,870,na,19311,2254,15907,na,36358,711,1024,493,3303,5327,1581,3247,719,na,na,na,1860,2148,11356,na,35909,27587,7292,1030,2254,na,na,na,na,135,#VALUE!
  1987 May,291469,97984,na,na,na,na,na,na,na,na,na,1214,8109,9400,na,na,39417,3071,na,32622,1013,27002,2004,2040,563,3969,517,na,229,884,695,na,19885,2564,16193,na,40814,806,1011,722,3523,6144,1828,3401,675,na,na,na,1986,2807,13592,na,32820,24752,7132,936,1907,na,na,na,na,121,#VALUE!
  1987 Apr,287663,90340,na,na,na,na,na,na,na,na,na,1338,10571,10984,na,na,33680,2522,na,29366,1029,22020,3020,2691,606,4674,418,na,254,1250,884,na,19512,2794,15827,na,51600,884,1272,655,3734,9319,2085,3550,949,na,na,na,2513,3416,17065,na,30460,24446,4944,1070,2316,na,na,na,na,139,#VALUE!
  1987 Mar,293774,77191,na,na,na,na,na,na,na,na,na,1292,8322,12078,na,na,49124,2653,na,26540,1090,19918,2669,2203,660,4428,389,na,271,1393,775,na,24506,3730,20154,na,57363,753,1291,778,3715,8302,3172,3282,1021,na,na,na,2800,3748,20919,na,28235,22801,4666,768,1739,na,na,na,na,146,#VALUE!
  1987 Feb,273405,71957,na,na,na,na,na,na,na,na,na,1098,11581,17888,na,na,44480,2603,na,23870,986,17670,2244,2145,825,4169,300,na,240,1264,555,na,20313,3559,16167,na,49854,904,1423,979,3482,6961,3456,3193,1080,na,na,na,2950,3599,16323,na,23779,19215,3382,1182,1557,na,na,na,na,117,#VALUE!
  1987 Jan,284588,76907,na,na,na,na,na,na,na,na,na,1214,12148,9707,na,na,37364,2910,na,27310,946,20406,2825,2338,795,6270,362,na,440,2764,841,na,19522,3284,15393,na,50849,733,1562,871,3359,8140,3447,3595,1310,na,na,na,2923,3978,15442,na,38346,31712,5116,1518,1752,na,na,na,na,122,#VALUE!
  1986 Dec,297217,108406,na,na,na,na,na,na,na,na,na,1274,9446,11208,na,na,34058,2510,na,27205,1077,19188,2756,3423,761,4587,276,na,295,1539,773,na,18949,2895,15501,na,47872,663,1131,982,3039,7666,2704,3254,960,na,na,na,2754,3838,15499,na,29627,23434,4627,1566,1626,na,na,na,na,196,#VALUE!
  1986 Nov,266980,79862,na,na,na,na,na,na,na,na,na,1222,7637,8460,na,na,31452,2666,na,25652,877,19550,2205,2480,540,3833,166,na,215,1052,536,na,24311,4203,19356,na,50818,1681,1192,969,4096,7737,2654,3220,1195,na,na,na,2851,3477,15549,na,29229,23205,5123,901,1534,na,na,na,na,147,#VALUE!
  1986 Oct,275773,80800,na,na,na,na,na,na,na,na,na,1220,8280,8367,na,na,33250,2839,na,28415,633,22190,2576,2495,521,3877,188,na,181,1056,587,na,25122,3412,20496,na,46687,1272,1320,902,3744,6791,2364,3843,1253,na,na,na,2006,3155,14634,na,35194,27847,6405,942,1392,na,na,na,na,164,#VALUE!
  1986 Sep,259582,76477,na,na,na,na,na,na,na,na,na,1026,8072,7560,na,na,33880,2370,na,28327,634,22106,2413,2622,552,3202,177,na,172,839,640,na,19936,1862,16593,na,36270,718,828,538,3148,5193,1960,3646,671,na,na,na,1369,2431,11241,na,40414,32287,7159,968,1599,na,na,na,na,115,#VALUE!
  1986 Aug,304666,83097,na,na,na,na,na,na,na,na,na,1324,14203,10479,na,na,48866,2860,na,28268,651,22136,2322,2643,516,6083,158,na,339,2435,1212,na,17991,2354,14420,na,48834,894,716,378,5931,6890,5474,4023,747,na,na,na,1121,2337,14783,na,40459,31533,8009,917,1527,na,na,na,na,201,#VALUE!
  1986 Jul,275976,85934,na,na,na,na,na,na,na,na,na,1210,10914,12398,na,na,32206,2279,na,26289,805,19790,2761,2356,577,6185,173,na,326,2286,1320,na,19668,2456,15804,na,42354,1245,940,398,4272,5910,2396,5037,814,na,na,na,1255,3104,12576,na,34960,28140,5712,1108,1129,na,na,na,na,191,#VALUE!
  1986 Jun,257252,99559,na,na,na,na,na,na,na,na,na,958,7477,5584,na,na,27376,2394,na,25157,585,20174,1713,1919,766,5102,144,na,317,2077,879,na,17635,1973,14846,na,30647,541,851,498,2882,3922,1402,3183,712,na,na,na,1251,1935,10130,na,33928,28052,5014,862,1151,na,na,na,na,155,#VALUE!
  1986 May,248171,84521,na,na,na,na,na,na,na,na,na,800,6397,6653,na,na,27719,2657,na,26837,767,21485,1764,2324,497,3797,920,na,182,975,523,na,17373,2129,14195,na,36303,876,847,498,3283,4956,1740,2987,748,na,na,na,1465,2774,12360,na,33358,27530,4999,829,1504,na,na,na,na,129,#VALUE!
  1986 Apr,245614,83546,na,na,na,na,na,na,na,na,na,698,6603,6267,na,na,28782,2284,na,22728,747,17441,1813,2226,501,5653,1719,na,248,1592,689,na,17554,2420,14336,na,41412,688,1064,598,3117,6521,2047,3354,774,na,na,na,1989,2862,14724,na,28597,23443,4173,981,1189,na,na,na,na,154,#VALUE!
  1986 Mar,260497,76711,na,na,na,na,na,na,na,na,na,746,7914,7321,na,na,38628,2532,na,21668,828,16215,2067,1921,637,6463,2399,na,256,1792,712,na,19377,3275,15550,na,50519,1120,1622,655,3345,8454,2732,3301,889,na,na,na,2134,3080,18984,na,27136,22614,3739,783,1131,na,na,na,na,191,#VALUE!
  1986 Feb,236979,70667,na,na,na,na,na,na,na,na,na,708,11379,10188,na,na,35013,2164,na,21545,691,16898,1639,1640,677,4954,1934,na,191,1190,464,na,16265,2765,12995,na,42051,657,1256,688,3412,6390,2272,3205,760,na,na,na,1878,2815,14500,na,20827,17010,2810,1007,996,na,na,na,na,81,#VALUE!
  1986 Jan,262351,79673,na,na,na,na,na,na,na,na,na,991,6433,5903,na,na,33048,2635,na,24943,761,19392,2104,2057,629,6826,1764,na,422,2473,713,na,17540,2891,14093,na,46364,788,1364,655,3302,7965,2795,3628,932,na,na,na,2175,3763,15101,na,36674,30773,4531,1370,1068,na,na,na,na,140,#VALUE!
  1985 Dec,277383,112097,na,na,na,na,na,na,na,na,na,919,7955,7104,na,na,31531,2525,na,23677,874,17764,1788,2707,544,4984,1003,na,252,1888,623,na,15303,2413,12481,na,40790,645,1053,704,2907,6241,1897,2749,831,na,na,na,1919,3359,14409,na,29018,24049,3742,1227,1171,na,na,na,na,134,#VALUE!
  1985 Nov,250465,82520,na,na,na,na,na,na,na,na,na,873,6367,6112,na,na,31168,2844,na,24754,814,19309,1859,2254,518,4346,1239,na,216,1145,432,na,20910,3013,17291,na,43407,812,1151,489,3493,7387,2072,2972,859,na,na,na,1971,3388,14431,na,25761,20505,4296,960,1224,na,na,na,na,46,#VALUE!
  1985 Oct,249802,77123,na,na,na,na,na,na,na,na,na,859,6900,5503,na,na,25149,2623,na,28427,759,23260,1757,2114,537,4108,948,na,239,1183,434,na,22421,2989,18180,na,42425,904,1275,611,3799,6695,1848,3530,798,na,na,na,1762,3167,14185,na,32675,26611,5309,755,1295,na,na,na,na,69,#VALUE!
  1985 Sep,240007,74822,na,na,na,na,na,na,na,na,na,769,7040,6734,na,na,30147,2317,na,25349,647,20754,1590,1750,608,4287,1087,na,199,1313,464,na,15262,1933,12330,na,34971,786,918,322,3205,5545,1721,3603,660,na,na,na,1278,2066,12004,na,36473,29276,6206,991,1467,na,na,na,na,56,#VALUE!
